52,0.0052,0,0,-0.000132586,0,-0,0,0,0,-0.0509945,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.293407,-1.57088,9.72506e-09,-4.33976e-08,0.785314,2.38069e-08,-3.75654e-08,-2.3562,-0.021892,5.17347e-07,-9.05596e-07,-0.00109678,-0.413498,-0.000612633,0.00102213,-0.0151011,113.66,-0.00377708,0.00640625,5.70457
53,0.0053,0,0,-0.000137734,0,-0,0,0,0,-0.0519752,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.293413,-1.57089,9.75099e-09,-4.34925e-08,0.785312,2.38556e-08,-3.76509e-08,-2.3562,-0.0219315,4.57889e-07,-8.06391e-07,-0.00109821,-0.376249,-0.000576861,0.000962553,-0.0135558,113.967,-0.00348223,0.0059145,5.71722
54,0.0054,0,0,-0.000142981,0,-0,0,0,0,-0.0529558,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.29342,-1.57089,9.77419e-09,-4.35766e-08,0.78531,2.38986e-08,-3.77268e-08,-2.3562,-0.0219673,4.01906e-07,-7.12973e-07,-0.00109949,-0.341172,-0.00054313,0.000906364,-0.0121009,114.256,-0.00320446,0.00545121,5.72913
55,0.0055,0,0,-0.000148325,0,-0,0,0,0,-0.0539365,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.293426,-1.57089,9.79483e-09,-4.36505e-08,0.785308,2.39361e-08,-3.77937e-08,-2.3562,-0.0219998,3.49199e-07,-6.25012e-07,-0.00110063,-0.308143,-0.000511327,0.000853377,-0.010731,114.528,-0.0029428,0.00501474,5.74033
56,0.0056,0,0,-0.000153768,0,-0,0,0,0,-0.0549171,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.293433,-1.57089,9.81304e-09,-4.37146e-08,0.785305,2.39685e-08,-3.7852e-08,-2.3562,-0.022029,2.9958e-07,-5.42197e-07,-0.00110164,-0.277042,-0.000481345,0.000803414,-0.0094412,114.784,-0.00269633,0.00460358,5.75088
57,0.0057,0,0,-0.000159309,0,-0,0,0,0,-0.0558978,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.29344,-1.5709,9.82898e-09,-4.37697e-08,0.785303,2.39961e-08,-3.79023e-08,-2.3562,-0.0220552,2.52873e-07,-4.64234e-07,-0.00110253,-0.247757,-0.000453082,0.00075631,-0.00822691,115.026,-0.00246417,0.00421628,5.7608
58,0.0058,0,0,-0.000164948,0,-0,0,0,0,-0.0568785,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.293446,-1.5709,9.84277e-09,-4.38163e-08,0.785301,2.40192e-08,-3.7945e-08,-2.3562,-0.0220786,2.0891e-07,-3.90845e-07,-0.00110329,-0.220184,-0.000426443,0.000711906,-0.00708373,115.253,-0.00224551,0.00385147,5.77014
59,0.0059,0,0,-0.000170685,0,-0,0,0,0,-0.0578591,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.293453,-1.5709,9.85455e-09,-4.38548e-08,0.785299,2.4038e-08,-3.79806e-08,-2.3562,-0.0220993,1.67533e-07,-3.21768e-07,-0.00110394,-0.194222,-0.000401336,0.00067005,-0.00600752,115.467,-0.00203957,0.00350787,5.77893
60,0.006,0,0,-0.000176519,0,-0,0,0,0,-0.0588398,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.29346,-1.5709,9.86442e-09,-4.38857e-08,0.785297,2.40528e-08,-3.80095e-08,-2.3562,-0.0221175,1.28594e-07,-2.56755e-07,-0.00110449,-0.169779,-0.000377674,0.000630599,-0.0049944,115.669,-0.00184561,0.00318425,5.7872
61,0.0061,0,0,-0.000182452,0,-0,0,0,0,-0.0598205,0,0,0,0,0,-9.80662,0,0,0,0.52,1.2883,-0.293467,-1.57091,9.87251e-09,-4.39095e-08,0.785294,2.40638e-08,-3.80321e-08,-2.3562,-0.0221333,9.19529e-08,-1.95572e-07,-0.00110495,-0.146766,-0.000355375,0.000593419,-0.00404071,115.858,-0.00166295,0.00287946,5.79498
